video_name,rgb_video_path,flow_video_path,label
v=6KQFxxHmVMc__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=6KQFxxHmVMc__#1_label_B1-0-0_batch_551.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=6KQFxxHmVMc__#1_label_B1-0-0_batch_551.mp4,0
Bullet.in.the.Head.1990__#00-23-31_00-24-40_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Bullet.in.the.Head.1990__#00-23-31_00-24-40_label_G-0-0_batch_77.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Bullet.in.the.Head.1990__#00-23-31_00-24-40_label_G-0-0_batch_77.mp4,0
Kill.Bill.Vol.1.2003__#01-21-39_01-26-55_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Kill.Bill.Vol.1.2003__#01-21-39_01-26-55_label_B1-0-0_batch_764.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Kill.Bill.Vol.1.2003__#01-21-39_01-26-55_label_B1-0-0_batch_764.mp4,0
v=pHZ9gOfmY_k__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=pHZ9gOfmY_k__#1_label_B4-0-0_batch_952.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=pHZ9gOfmY_k__#1_label_B4-0-0_batch_952.mp4,5
Taken.3.2014__#01-12-48_01-14-30_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Taken.3.2014__#01-12-48_01-14-30_label_B2-B1-0_batch_1709.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Taken.3.2014__#01-12-48_01-14-30_label_B2-B1-0_batch_1709.mp4,4
v=ICnreR1hxP0__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=ICnreR1hxP0__#1_label_B4-0-0_batch_498.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=ICnreR1hxP0__#1_label_B4-0-0_batch_498.mp4,5
v=OOjjPGN8jSU__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1767.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1767.mp4,0
Saving.Private.Ryan.1998__#02-24-18_02-25-42_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Saving.Private.Ryan.1998__#02-24-18_02-25-42_label_B1-0-0_batch_191.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Saving.Private.Ryan.1998__#02-24-18_02-25-42_label_B1-0-0_batch_191.mp4,2
v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0_batch_2051.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=vhACO_m5pH0__#00-14-42_00-15-40_label_B6-0-0_batch_2051.mp4,0
v=wVey5JDRf_g__#00-01-30_00-02-41_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=wVey5JDRf_g__#00-01-30_00-02-41_label_B6-0-0_batch_1573.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=wVey5JDRf_g__#00-01-30_00-02-41_label_B6-0-0_batch_1573.mp4,0
v=Qc3pAEeK16A__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=Qc3pAEeK16A__#1_label_B1-0-0_batch_902.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=Qc3pAEeK16A__#1_label_B1-0-0_batch_902.mp4,2
v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0_batch_1478.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=sE-DC2trBkI__#00-09-00_00-10-05_label_B6-0-0_batch_1478.mp4,3
v=g2v3EkBj9Zc__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=g2v3EkBj9Zc__#1_label_B4-0-0_batch_1150.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=g2v3EkBj9Zc__#1_label_B4-0-0_batch_1150.mp4,5
Bullet.in.the.Head.1990__#02-02-00_02-05-22_label_B2-B6-G.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Bullet.in.the.Head.1990__#02-02-00_02-05-22_label_B2-B6-G_batch_2218.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Bullet.in.the.Head.1990__#02-02-00_02-05-22_label_B2-B6-G_batch_2218.mp4,4
v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0_batch_862.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=GqMh_HBNWZE__#00-01-00_00-02-45_label_B6-0-0_batch_862.mp4,3
Casino.Royale.2006__#01-46-40_01-47-14_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Casino.Royale.2006__#01-46-40_01-47-14_label_B6-0-0_batch_1661.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Casino.Royale.2006__#01-46-40_01-47-14_label_B6-0-0_batch_1661.mp4,0
Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0_batch_666.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Mission.Impossible.Ghost.Protocol.2011__#01-12-38_01-13-43_label_B1-0-0_batch_666.mp4,0
God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0_batch_2415.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0_batch_2415.mp4,4
Brick.Mansions.2014__#01-02-00_01-02-43_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Brick.Mansions.2014__#01-02-00_01-02-43_label_B2-0-0_batch_178.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Brick.Mansions.2014__#01-02-00_01-02-43_label_B2-0-0_batch_178.mp4,0
v=1djrJ0wxlYo__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=1djrJ0wxlYo__#1_label_B4-0-0_batch_878.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=1djrJ0wxlYo__#1_label_B4-0-0_batch_878.mp4,0
v=FfrXebzAwOg__#00-06-10_00-07-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=FfrXebzAwOg__#00-06-10_00-07-19_label_B6-0-0_batch_237.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=FfrXebzAwOg__#00-06-10_00-07-19_label_B6-0-0_batch_237.mp4,0
v=CUr-Mg8Hmh0__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=CUr-Mg8Hmh0__#1_label_G-0-0_batch_1261.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=CUr-Mg8Hmh0__#1_label_G-0-0_batch_1261.mp4,1
GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0_batch_2426.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\GoldenEye.1995__#01-17-05_01-19-57_label_B2-B1-0_batch_2426.mp4,4
Salt.2010__#01-06-27_01-07-07_label_G-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Salt.2010__#01-06-27_01-07-07_label_G-B2-0_batch_1181.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Salt.2010__#01-06-27_01-07-07_label_G-B2-0_batch_1181.mp4,0
v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0_batch_620.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=waIS8TaJxts__#00-09-00_00-10-45_label_B6-0-0_batch_620.mp4,3
v=8ewWXhYRUNs__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=8ewWXhYRUNs__#1_label_B1-0-0_batch_1017.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=8ewWXhYRUNs__#1_label_B1-0-0_batch_1017.mp4,0
v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0_batch_1312.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=vhACO_m5pH0__#00-20-42_00-22-40_label_B6-0-0_batch_1312.mp4,0
Rush.Hour.1998.BluRay__#00-11-05_00-12-10_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Rush.Hour.1998.BluRay__#00-11-05_00-12-10_label_B2-B1-0_batch_504.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Rush.Hour.1998.BluRay__#00-11-05_00-12-10_label_B2-B1-0_batch_504.mp4,0
v=2WkuPNLfl5s__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=2WkuPNLfl5s__#1_label_B4-0-0_batch_124.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=2WkuPNLfl5s__#1_label_B4-0-0_batch_124.mp4,0
v=iHuggczItBk__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=iHuggczItBk__#00-01-00_00-02-45_label_B6-0-0_batch_995.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=iHuggczItBk__#00-01-00_00-02-45_label_B6-0-0_batch_995.mp4,0
Rush.Hour.1998.BluRay__#00-08-08_00-09-15_label_B2-B6-G.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Rush.Hour.1998.BluRay__#00-08-08_00-09-15_label_B2-B6-G_batch_212.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Rush.Hour.1998.BluRay__#00-08-08_00-09-15_label_B2-B6-G_batch_212.mp4,0
v=251___mEwZA__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=251___mEwZA__#1_label_B1-0-0_batch_1879.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=251___mEwZA__#1_label_B1-0-0_batch_1879.mp4,2
Sin.City.2005__#01-51-59_01-52-29_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Sin.City.2005__#01-51-59_01-52-29_label_B2-0-0_batch_2474.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Sin.City.2005__#01-51-59_01-52-29_label_B2-0-0_batch_2474.mp4,0
v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2318.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2318.mp4,3
v=oipd63DGadU__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=oipd63DGadU__#1_label_B1-0-0_batch_1855.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=oipd63DGadU__#1_label_B1-0-0_batch_1855.mp4,2
v=J_ZsNd97wXw__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=J_ZsNd97wXw__#1_label_G-0-0_batch_1934.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=J_ZsNd97wXw__#1_label_G-0-0_batch_1934.mp4,0
The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0_batch_1356.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.Hurt.Locker.2008__#0-19-22_0-22-32_label_B2-B1-0_batch_1356.mp4,0
v=yvnj5VIDsNI__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=yvnj5VIDsNI__#1_label_B4-0-0_batch_2243.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=yvnj5VIDsNI__#1_label_B4-0-0_batch_2243.mp4,5
Ip.Man.3.2015__#00-46-08_00-54-20_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Ip.Man.3.2015__#00-46-08_00-54-20_label_B1-0-0_batch_270.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Ip.Man.3.2015__#00-46-08_00-54-20_label_B1-0-0_batch_270.mp4,0
v=BQjKQbYgUBA__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=BQjKQbYgUBA__#1_label_B1-0-0_batch_1402.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=BQjKQbYgUBA__#1_label_B1-0-0_batch_1402.mp4,0
Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_453.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Shoot.Em.Up.2007__#00-32-40_00-35-10_label_B2-0-0_batch_453.mp4,4
v=X4I8FhpGJwo__#00-07-40_00-08-50_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=X4I8FhpGJwo__#00-07-40_00-08-50_label_B6-0-0_batch_2306.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=X4I8FhpGJwo__#00-07-40_00-08-50_label_B6-0-0_batch_2306.mp4,0
v=8tqeeBGjnPg__#00-03-12_00-04-15_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=8tqeeBGjnPg__#00-03-12_00-04-15_label_B6-0-0_batch_1511.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=8tqeeBGjnPg__#00-03-12_00-04-15_label_B6-0-0_batch_1511.mp4,3
v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0_batch_1083.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0_batch_1083.mp4,0
v=iHuggczItBk__#00-03-00_00-03-55_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=iHuggczItBk__#00-03-00_00-03-55_label_B6-0-0_batch_1199.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=iHuggczItBk__#00-03-00_00-03-55_label_B6-0-0_batch_1199.mp4,3
Tropa.de.Elite.2.2010__#00-46-11_00-46-50_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Tropa.de.Elite.2.2010__#00-46-11_00-46-50_label_B2-0-0_batch_186.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Tropa.de.Elite.2.2010__#00-46-11_00-46-50_label_B2-0-0_batch_186.mp4,0
v=tT-SrQC6Ddw__#00-04-00_00-05-15_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=tT-SrQC6Ddw__#00-04-00_00-05-15_label_B6-0-0_batch_1292.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=tT-SrQC6Ddw__#00-04-00_00-05-15_label_B6-0-0_batch_1292.mp4,3
v=SE5fxK7SasU__#00-03-23_00-04-08_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=SE5fxK7SasU__#00-03-23_00-04-08_label_B4-0-0_batch_356.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=SE5fxK7SasU__#00-03-23_00-04-08_label_B4-0-0_batch_356.mp4,5
Spectre.2015__#01-32-55_01-35-40_label_B1-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Spectre.2015__#01-32-55_01-35-40_label_B1-B2-0_batch_656.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Spectre.2015__#01-32-55_01-35-40_label_B1-B2-0_batch_656.mp4,0
Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0_batch_2482.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Kingsman.The.Secret.Service.2014__#01-43-40_01-44-50_label_B2-G-0_batch_2482.mp4,0
v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2326.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=qqsd-cZr01k__#00-06-10_00-07-19_label_B6-0-0_batch_2326.mp4,3
v=m5Ya6z6qroo__#1_label_B4-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=m5Ya6z6qroo__#1_label_B4-0-0_batch_1288.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=m5Ya6z6qroo__#1_label_B4-0-0_batch_1288.mp4,5
Taken.3.2014__#00-03-58_00-04-16_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Taken.3.2014__#00-03-58_00-04-16_label_B2-0-0_batch_1434.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Taken.3.2014__#00-03-58_00-04-16_label_B2-0-0_batch_1434.mp4,4
v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_981.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=nLAapCIlr-o__#00-08-35_00-10-25_label_B6-0-0_batch_981.mp4,0
Desperado.1995__#01-14-11_01-17-28_label_B2-G-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Desperado.1995__#01-14-11_01-17-28_label_B2-G-0_batch_11.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Desperado.1995__#01-14-11_01-17-28_label_B2-G-0_batch_11.mp4,0
v=PuZy1PQIgrA__#1_label_B1-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=PuZy1PQIgrA__#1_label_B1-0-0_batch_1111.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=PuZy1PQIgrA__#1_label_B1-0-0_batch_1111.mp4,2
Rush.Hour.1998.BluRay__#01-20-28_01-21-38_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Rush.Hour.1998.BluRay__#01-20-28_01-21-38_label_B2-0-0_batch_2444.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Rush.Hour.1998.BluRay__#01-20-28_01-21-38_label_B2-0-0_batch_2444.mp4,0
v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0_batch_1890.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0_batch_1890.mp4,0
v=sE-DC2trBkI__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=sE-DC2trBkI__#00-01-00_00-02-45_label_B6-0-0_batch_213.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=sE-DC2trBkI__#00-01-00_00-02-45_label_B6-0-0_batch_213.mp4,0
v=qqsd-cZr01k__#00-01-00_00-02-45_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=qqsd-cZr01k__#00-01-00_00-02-45_label_B6-0-0_batch_147.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=qqsd-cZr01k__#00-01-00_00-02-45_label_B6-0-0_batch_147.mp4,0
Operation.Red.Sea.2018__#0-16-06_0-16-46_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\Operation.Red.Sea.2018__#0-16-06_0-16-46_label_G-0-0_batch_2268.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\Operation.Red.Sea.2018__#0-16-06_0-16-46_label_G-0-0_batch_2268.mp4,0
v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0_batch_1651.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=sE-DC2trBkI__#00-03-00_00-04-09_label_B6-0-0_batch_1651.mp4,0
v=15wDrZJQpsw__#00-00-00_00-00-51_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=15wDrZJQpsw__#00-00-00_00-00-51_label_B6-0-0_batch_22.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=15wDrZJQpsw__#00-00-00_00-00-51_label_B6-0-0_batch_22.mp4,0
v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0_batch_2165.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0_batch_2165.mp4,3
The.World.Is.Not.Enough.1999__#00-07-04_00-07-45_label_G-B2-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\The.World.Is.Not.Enough.1999__#00-07-04_00-07-45_label_G-B2-0_batch_1797.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\The.World.Is.Not.Enough.1999__#00-07-04_00-07-45_label_G-B2-0_batch_1797.mp4,1
v=RUjrMYWhLng__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=RUjrMYWhLng__#1_label_B6-0-0_batch_584.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=RUjrMYWhLng__#1_label_B6-0-0_batch_584.mp4,3
v=OOjjPGN8jSU__#1_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1775.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=OOjjPGN8jSU__#1_label_B6-0-0_batch_1775.mp4,0
v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0_batch_2154.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0_batch_2154.mp4,0
God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0_batch_2416.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\God.Bless.America.2011__#01-32-00_01-32-50_label_B2-0-0_batch_2416.mp4,0
v=nLAapCIlr-o__#00-07-22_00-08-19_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=nLAapCIlr-o__#00-07-22_00-08-19_label_B6-0-0_batch_1913.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=nLAapCIlr-o__#00-07-22_00-08-19_label_B6-0-0_batch_1913.mp4,0
v=2Rr21qkZEDQ__#00-03-00_00-04-09_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=2Rr21qkZEDQ__#00-03-00_00-04-09_label_B6-0-0_batch_463.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=2Rr21qkZEDQ__#00-03-00_00-04-09_label_B6-0-0_batch_463.mp4,0
v=BzwNU2xmT64__#00-04-10_00-06-09_label_B6-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=BzwNU2xmT64__#00-04-10_00-06-09_label_B6-0-0_batch_739.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=BzwNU2xmT64__#00-04-10_00-06-09_label_B6-0-0_batch_739.mp4,0
v=CUr-Mg8Hmh0__#1_label_G-0-0.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\rgb_videos\v=CUr-Mg8Hmh0__#1_label_G-0-0_batch_1262.mp4,E:\SRC-Bhuvaneswari\processed files\video\ftest\flow_videos\v=CUr-Mg8Hmh0__#1_label_G-0-0_batch_1262.mp4,0
